id,docid,type,eid,entity,author_year,prov,is_correct,category,expectation
1267090,overlappingpdfs.132441.pdf.task,subfamily,TAXON_DOC_overlappingpdfs.132441.pdf.task_88_29_29,gumillinae,"","{88,29,29,Gumillinae}",,1,1
945248,overlappingpdfs.132382.pdf.task,family,TAXON_DOC_overlappingpdfs.132382.pdf.task_770_15_15,palaeontinidae,"","{770,15,15,Palaeontinidae}",,1,0.996
956421,overlappingpdfs.133013.pdf.task,genus,TAXON_DOC_overlappingpdfs.133013.pdf.task_66_10_10,cheirogaster,"","{66,10,10,Cheirogaster}",,1,0.996
1076738,overlappingpdfs.131655.pdf.task,species,TAXON_DOC_overlappingpdfs.131655.pdf.task_313_0_1,maoristrophia banksi,"","{313,0,1,""Maoristrophia banksi""}",,1,1
983211,overlappingpdfs.133275.pdf.task,species,TAXON_DOC_overlappingpdfs.133275.pdf.task_65_0_1,protaster salteri,"","{65,0,1,""Protaster salteri""}",,1,1
801569,overlappingpdfs.138578.pdf.task,species,TAXON_DOC_overlappingpdfs.138578.pdf.task_394_4_5,paracyclas rugosa,"","{394,4,5,""Paracyclas rugosa""}",,1,0.973
923637,overlappingpdfs.138026.pdf.task,genus,TAXON_DOC_overlappingpdfs.138026.pdf.task_1012_13_13,dugong,"","{1012,13,13,Dugong}",,1,0.996
865756,overlappingpdfs.138318.pdf.task,genus,TAXON_DOC_overlappingpdfs.138318.pdf.task_901_3_3,tapinotomaria,"","{901,3,3,Tapinotomaria}",,1,1
838279,overlappingpdfs.138679.pdf.task,species,TAXON_DOC_overlappingpdfs.138679.pdf.task_1993_11_12,prionotropis woollgari,"","{1993,11,12,""P. woollgari""}",,1,1
1071629,overlappingpdfs.132764.pdf.task,genus,TAXON_DOC_overlappingpdfs.132764.pdf.task_554_4_4,ferganocephale,"","{554,4,4,Ferganocephale}",,1,1
841398,overlappingpdfs.136623.pdf.task,species,TAXON_DOC_overlappingpdfs.136623.pdf.task_264_6_7,trochus profundus,"","{264,6,7,""Trochus profundus""}",,1,1
812274,overlappingpdfs.132972.pdf.task,genus,TAXON_DOC_overlappingpdfs.132972.pdf.task_18_32_32,argentina,"","{18,32,32,Argentina}",,1,1
1406400,overlappingpdfs.138624.pdf.task,genus,TAXON_DOC_overlappingpdfs.138624.pdf.task_5982_12_12,gerastos,"","{5982,12,12,Gerastos}",,1,1
970873,overlappingpdfs.138426.pdf.task,subfamily,TAXON_DOC_overlappingpdfs.138426.pdf.task_1354_6_6,synthetoceratinae,"","{1354,6,6,SYNTHETOCERATINAE}",,1,1
1010621,overlappingpdfs.138644.pdf.task,tribe,TAXON_DOC_overlappingpdfs.138644.pdf.task_1343_18_18,tachydromiini,"","{1343,18,18,Tachydromiini}",,1,0.995
871700,overlappingpdfs.138384.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.138384.pdf.task_4352_10_10,mammalia,"","{4352,10,10,Mammalia}",,1,1
1431086,overlappingpdfs.138482.pdf.task,genus,TAXON_DOC_overlappingpdfs.138482.pdf.task_881_7_7,alberta,"","{881,7,7,Alberta}",,1,1
818129,overlappingpdfs.132874.pdf.task,genus,TAXON_DOC_overlappingpdfs.132874.pdf.task_723_0_0,tetrasauropus,"","{723,0,0,Tetrasauropus}",,1,0.999
1250212,overlappingpdfs.137683.pdf.task,genus,TAXON_DOC_overlappingpdfs.137683.pdf.task_57_19_19,brachyceratops,"","{57,19,19,Brachyceratops}",,1,1
1005134,overlappingpdfs.138622.pdf.task,species,TAXON_DOC_overlappingpdfs.138622.pdf.task_4972_0_1,ectopocynus intermedius,"","{4972,0,1,""Ectopocynus intermedius""}",,1,1
841590,overlappingpdfs.132418.pdf.task,genus,TAXON_DOC_overlappingpdfs.132418.pdf.task_592_16_16,mexico,"","{592,16,16,Mexico}",,1,1
1089720,overlappingpdfs.132440.pdf.task,class,TAXON_DOC_overlappingpdfs.132440.pdf.task_1295_1_1,chondrichthyes,"","{1295,1,1,Chondrichthyes}",,1,1
975250,overlappingpdfs.132990.pdf.task,species,TAXON_DOC_overlappingpdfs.132990.pdf.task_979_0_1,polonospongia devonica,"","{979,0,1,""Polonospongia devonica""}",,1,1
931205,overlappingpdfs.138761.pdf.task,species,TAXON_DOC_overlappingpdfs.138761.pdf.task_3649_20_21,baptornis advenus,"","{3649,20,21,""Baptornis advenus""}",,1,1
1098775,overlappingpdfs.132567.pdf.task,genus,TAXON_DOC_overlappingpdfs.132567.pdf.task_502_0_0,cladopora,"","{502,0,0,Cladopora}",,1,0.996
1156647,overlappingpdfs.131626.pdf.task,species,TAXON_DOC_overlappingpdfs.131626.pdf.task_257_49_50,astartella concentrica,"","{257,49,50,""Astartella concentrica""}",,1,1
839343,overlappingpdfs.138593.pdf.task,genus,TAXON_DOC_overlappingpdfs.138593.pdf.task_1619_9_9,claudius,"","{1619,9,9,Claudius}",,1,1
1000498,overlappingpdfs.136130.pdf.task,genus,TAXON_DOC_overlappingpdfs.136130.pdf.task_21_61_61,cupido,"","{21,61,61,Cupido}",,1,0.987
1363119,overlappingpdfs.133089.pdf.task,genus,TAXON_DOC_overlappingpdfs.133089.pdf.task_1524_24_24,columbia,"","{1524,24,24,Columbia}",,1,0.996
962568,overlappingpdfs.138438.pdf.task,genus,TAXON_DOC_overlappingpdfs.138438.pdf.task_1736_0_0,dyseohyus,"","{1736,0,0,Dyseohyus}",,1,1
856782,overlappingpdfs.132191.pdf.task,species,TAXON_DOC_overlappingpdfs.132191.pdf.task_298_9_10,sunnaginia imbricata,"","{298,9,10,""S. imbricata""}",,1,1
1227882,overlappingpdfs.132527.pdf.task,genus,TAXON_DOC_overlappingpdfs.132527.pdf.task_126_55_55,galesaurus,"","{126,55,55,Galesaurus}",,1,0.996
1275927,overlappingpdfs.132435.pdf.task,genus,TAXON_DOC_overlappingpdfs.132435.pdf.task_18_28_28,posidonia,"","{18,28,28,Posidonia}",,1,0.996
938993,overlappingpdfs.131000.pdf.task,genus,TAXON_DOC_overlappingpdfs.131000.pdf.task_362_20_20,nicholsonella,"","{362,20,20,Nicholsonella}",,1,1
1149958,overlappingpdfs.132241.pdf.task,genus,TAXON_DOC_overlappingpdfs.132241.pdf.task_179_0_0,stenopterygius,"","{179,0,0,Stenopterygius}",,1,1
881951,overlappingpdfs.138465.pdf.task,genus,TAXON_DOC_overlappingpdfs.138465.pdf.task_844_5_5,victoria,"","{844,5,5,Victoria}",,1,1
876270,overlappingpdfs.132698.pdf.task,genus,TAXON_DOC_overlappingpdfs.132698.pdf.task_254_36_36,datta,"","{254,36,36,Datta}",,1,1
1259275,overlappingpdfs.132517.pdf.task,genus,TAXON_DOC_overlappingpdfs.132517.pdf.task_11_4_4,carcassonnella,"","{11,4,4,Carcassonnella}",,1,1
1049153,overlappingpdfs.132367.pdf.task,genus,TAXON_DOC_overlappingpdfs.132367.pdf.task_135_38_38,epicelia,"","{135,38,38,Epicelia}",,1,1
1232323,overlappingpdfs.138572.pdf.task,genus,TAXON_DOC_overlappingpdfs.138572.pdf.task_3415_4_4,mecysmauchenius,"","{3415,4,4,Mecysmauchenius}",,1,1
1435524,overlappingpdfs.138024.pdf.task,species,TAXON_DOC_overlappingpdfs.138024.pdf.task_214_16_17,palaeopython sardus,"","{214,16,17,""Palaeopython sardus""}",,1,1
1065471,overlappingpdfs.138678.pdf.task,genus,TAXON_DOC_overlappingpdfs.138678.pdf.task_154_18_18,ctenoplectrella,"","{154,18,18,Ctenoplectrella}",,1,0.948
1079519,overlappingpdfs.132930.pdf.task,genus,TAXON_DOC_overlappingpdfs.132930.pdf.task_580_14_14,ernietta,"","{580,14,14,Ernietta}",,1,1
1112309,overlappingpdfs.132999.pdf.task,genus,TAXON_DOC_overlappingpdfs.132999.pdf.task_173_0_0,palmatolepis,"","{173,0,0,Palmatolepis}",,1,1
892623,overlappingpdfs.138709.pdf.task,genus,TAXON_DOC_overlappingpdfs.138709.pdf.task_49_1_1,koniaryctes,"","{49,1,1,Koniaryctes}",,1,1
1365866,overlappingpdfs.133114.pdf.task,genus,TAXON_DOC_overlappingpdfs.133114.pdf.task_586_7_7,poecilia,"","{586,7,7,Poecilia}",,1,1
1069906,overlappingpdfs.138388.pdf.task,family,TAXON_DOC_overlappingpdfs.138388.pdf.task_1945_74_74,atherinidae,"","{1945,74,74,Atherinidae}",,1,0.946
1310469,overlappingpdfs.131017.pdf.task,genus,TAXON_DOC_overlappingpdfs.131017.pdf.task_240_0_0,maikhanella,"","{240,0,0,Maikhanella}",,1,0.999
1195055,overlappingpdfs.133075.pdf.task,class,TAXON_DOC_overlappingpdfs.133075.pdf.task_1882_7_7,ostracoda,"","{1882,7,7,Ostracoda}",,1,1
911048,overlappingpdfs.132995.pdf.task,order,TAXON_DOC_overlappingpdfs.132995.pdf.task_689_6_6,eupantotheria,"","{689,6,6,Eupantotheria}",,1,1
1312767,overlappingpdfs.137349.pdf.task,genus,TAXON_DOC_overlappingpdfs.137349.pdf.task_4_1_1,glyptotherium,"","{4,1,1,GLYPTOTHERIUM}",,1,1
1350665,overlappingpdfs.132873.pdf.task,genus,TAXON_DOC_overlappingpdfs.132873.pdf.task_747_7_7,sphenozamites,"","{747,7,7,Sphenozamites}",,1,1
1172652,overlappingpdfs.132162.pdf.task,genus,TAXON_DOC_overlappingpdfs.132162.pdf.task_653_6_6,china,"","{653,6,6,China}",,1,1
922499,overlappingpdfs.138761.pdf.task,genus,TAXON_DOC_overlappingpdfs.138761.pdf.task_4513_34_34,ichthyornis,"","{4513,34,34,Ichthyornis}",,1,1
948219,overlappingpdfs.132109.pdf.task,superorder,TAXON_DOC_overlappingpdfs.132109.pdf.task_454_2_2,neuropterida,"","{454,2,2,Neuropterida}",,1,0.996
1445912,overlappingpdfs.132928.pdf.task,family,TAXON_DOC_overlappingpdfs.132928.pdf.task_74_7_7,pemphicidae,"","{74,7,7,Pemphicidae}",,1,0.995
1271902,overlappingpdfs.132435.pdf.task,genus,TAXON_DOC_overlappingpdfs.132435.pdf.task_802_6_6,china,"","{802,6,6,China}",,1,1
1259002,overlappingpdfs.132742.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.132742.pdf.task_1158_31_31,balaenula,"","{1158,31,31,Balaenula}",,1,0.994
1027352,overlappingpdfs.133026.pdf.task,order,TAXON_DOC_overlappingpdfs.133026.pdf.task_426_5_5,pteropoda,"","{426,5,5,Pteropoda}",,1,0.996
1209733,overlappingpdfs.138538.pdf.task,suborder,TAXON_DOC_overlappingpdfs.138538.pdf.task_1949_8_8,phacopina,"","{1949,8,8,Phacopina}",,1,0.996
1394061,overlappingpdfs.133545.pdf.task,genus,TAXON_DOC_overlappingpdfs.133545.pdf.task_1159_8_8,tornquistia,"","{1159,8,8,Tornquistia}",,1,0.996
1174751,overlappingpdfs.138407.pdf.task,genus,TAXON_DOC_overlappingpdfs.138407.pdf.task_3982_44_44,microsyops,"","{3982,44,44,Microsyops}",,1,1
984026,overlappingpdfs.138573.pdf.task,genus,TAXON_DOC_overlappingpdfs.138573.pdf.task_2261_14_14,cormohipparion,"","{2261,14,14,Cormohipparion}",,1,1
830982,overlappingpdfs.138679.pdf.task,species,TAXON_DOC_overlappingpdfs.138679.pdf.task_3770_0_1,prionocyclus germari,"","{3770,0,1,""Prionocyclus germari""}",,1,1
1092863,overlappingpdfs.133007.pdf.task,genus,TAXON_DOC_overlappingpdfs.133007.pdf.task_91_12_12,thaumastognathus,"","{91,12,12,Thaumastognathus}",,1,1
1330993,overlappingpdfs.136353.pdf.task,genus,TAXON_DOC_overlappingpdfs.136353.pdf.task_459_10_10,pachythecella,"","{459,10,10,Pachythecella}",,1,1
924862,overlappingpdfs.132510.pdf.task,genus,TAXON_DOC_overlappingpdfs.132510.pdf.task_19_21_21,palaeopsittacus,"","{19,21,21,Palaeopsittacus}",,1,0.996
816637,overlappingpdfs.133077.pdf.task,class,TAXON_DOC_overlappingpdfs.133077.pdf.task_1386_4_4,chondrichthyes,"","{1386,4,4,Chondrichthyes}",,1,1
1329453,overlappingpdfs.132602.pdf.task,species,TAXON_DOC_overlappingpdfs.132602.pdf.task_753_16_17,warendja encorensis,"","{753,16,17,""W. encorensis""}",,1,1
900401,overlappingpdfs.130370.pdf.task,family,TAXON_DOC_overlappingpdfs.130370.pdf.task_208_15_15,araxoceratidae,"","{208,15,15,Araxoceratidae}",,1,1
1036342,overlappingpdfs.132120.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.132120.pdf.task_31_13_13,plesiosauria,"","{31,13,13,Plesiosauria}",,1,1
1050143,overlappingpdfs.133027.pdf.task,genus,TAXON_DOC_overlappingpdfs.133027.pdf.task_707_1_1,abactinocrinites,"","{707,1,1,ABACTINOCRINITES}",,1,1
834107,overlappingpdfs.136141.pdf.task,genus,TAXON_DOC_overlappingpdfs.136141.pdf.task_535_14_14,archaeocrinus,"","{535,14,14,Archaeocrinus}",,1,0.999
1432622,overlappingpdfs.132354.pdf.task,genus,TAXON_DOC_overlappingpdfs.132354.pdf.task_713_0_0,trilobites,"","{713,0,0,Trilobites}",,1,1
1001831,overlappingpdfs.138622.pdf.task,genus,TAXON_DOC_overlappingpdfs.138622.pdf.task_4298_0_0,paraenhydrocyon,"","{4298,0,0,Paraenhydrocyon}",,1,1
973917,overlappingpdfs.132990.pdf.task,genus,TAXON_DOC_overlappingpdfs.132990.pdf.task_44_8_8,devonoscyphia,"","{44,8,8,Devonoscyphia}",,1,1
872626,overlappingpdfs.138384.pdf.task,genus,TAXON_DOC_overlappingpdfs.138384.pdf.task_6298_18_18,cimolestes,"","{6298,18,18,Cimolestes}",,1,0.988
1405896,overlappingpdfs.132198.pdf.task,species,TAXON_DOC_overlappingpdfs.132198.pdf.task_407_10_11,nilssonia sturii,"","{407,10,11,""Nilssonia sturii""}",,1,1
1320793,overlappingpdfs.138877.pdf.task,genus,TAXON_DOC_overlappingpdfs.138877.pdf.task_65_20_20,amazonia,"","{65,20,20,Amazonia}",,1,1
1063811,overlappingpdfs.138388.pdf.task,family,TAXON_DOC_overlappingpdfs.138388.pdf.task_1938_7_7,bregmacerotidae,"","{1938,7,7,Bregmacerotidae}",,1,0.999
1137548,overlappingpdfs.131614.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.131614.pdf.task_129_0_0,atrypa,"","{129,0,0,ATRYPA}",,1,0.999
1126971,overlappingpdfs.132834.pdf.task,genus,TAXON_DOC_overlappingpdfs.132834.pdf.task_929_2_2,tethys,"","{929,2,2,Tethys}",,1,1
1223259,overlappingpdfs.130595.pdf.task,genus,TAXON_DOC_overlappingpdfs.130595.pdf.task_675_1_1,parvamussium,"","{675,1,1,Parvamussium}",,1,1
981466,overlappingpdfs.132702.pdf.task,genus,TAXON_DOC_overlappingpdfs.132702.pdf.task_757_0_0,columbia,"","{757,0,0,Columbia}",,1,1
1353044,overlappingpdfs.133261.pdf.task,species,TAXON_DOC_overlappingpdfs.133261.pdf.task_164_7_8,yanosteus boi,"","{164,7,8,""Yanosteus boi""}",,1,1
1268814,overlappingpdfs.132570.pdf.task,species,TAXON_DOC_overlappingpdfs.132570.pdf.task_122_0_1,xenoposeidon proneneukos,"","{122,0,1,""Xenoposeidon proneneukos""}",,1,1
1076170,overlappingpdfs.138678.pdf.task,family,TAXON_DOC_overlappingpdfs.138678.pdf.task_6931_11_11,sphecidae,"","{6931,11,11,Sphecidae}",,1,0.996
1091930,overlappingpdfs.132516.pdf.task,genus,TAXON_DOC_overlappingpdfs.132516.pdf.task_290_7_7,vendoconularia,"","{290,7,7,Vendoconularia}",,1,0.997
804670,overlappingpdfs.131850.pdf.task,genus,TAXON_DOC_overlappingpdfs.131850.pdf.task_180_22_22,arctostrea,"","{180,22,22,Arctostrea}",,1,0.996
1173278,overlappingpdfs.138519.pdf.task,genus,TAXON_DOC_overlappingpdfs.138519.pdf.task_5133_0_0,eucastor,"","{5133,0,0,Eucastor}",,1,1
1368998,overlappingpdfs.1329.pdf.task,order,TAXON_DOC_overlappingpdfs.1329.pdf.task_388_11_11,perciformes,"","{388,11,11,Perciformes}",,1,1
1078960,overlappingpdfs.138678.pdf.task,species,TAXON_DOC_overlappingpdfs.138678.pdf.task_102_2_3,apis palmnickenensis,"","{102,2,3,""A. palmnickenensis""}",,1,0.964
1048494,overlappingpdfs.1362.pdf.task,genus,TAXON_DOC_overlappingpdfs.1362.pdf.task_65_8_8,delphinoidea,"","{65,8,8,DELPHINOIDEA}",,1,0.996
1085008,overlappingpdfs.138613.pdf.task,subfamily,TAXON_DOC_overlappingpdfs.138613.pdf.task_108_5_5,aphodiinae,"","{108,5,5,Aphodiinae}",,1,0.996
888442,overlappingpdfs.138709.pdf.task,genus,TAXON_DOC_overlappingpdfs.138709.pdf.task_664_8_8,montana,"","{664,8,8,Montana}",,1,1
882778,overlappingpdfs.133068.pdf.task,family,TAXON_DOC_overlappingpdfs.133068.pdf.task_382_7_7,gnaphosidae,"","{382,7,7,Gnaphosidae}",,1,1
1008505,overlappingpdfs.138859.pdf.task,species,TAXON_DOC_overlappingpdfs.138859.pdf.task_967_32_33,palaeeudyptes antarcticus,"","{967,32,33,""Palaeeudyptes antarcticus""}",,1,1
1236088,overlappingpdfs.132923.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.132923.pdf.task_652_13_13,muraenosaurus,"","{652,13,13,Muraenosaurus}",,1,1
1090011,overlappingpdfs.138613.pdf.task,species,TAXON_DOC_overlappingpdfs.138613.pdf.task_4189_9_10,mesojassula marginata,"","{4189,9,10,""Mesojassula marginata""}",,1,0.996
1148470,overlappingpdfs.133044.pdf.task,genus,TAXON_DOC_overlappingpdfs.133044.pdf.task_56_12_12,stigmatoa,"","{56,12,12,Stigmatoa}",,1,1
1087759,overlappingpdfs.138222.pdf.task,species,TAXON_DOC_overlappingpdfs.138222.pdf.task_745_0_1,cimomia wylliei,"","{745,0,1,""Cimomia wylliei""}",,1,1
829756,overlappingpdfs.138679.pdf.task,species,TAXON_DOC_overlappingpdfs.138679.pdf.task_1082_2_3,collignoniceras vermilionense,"","{1082,2,3,""Collignoniceras vermilionense""}",,1,1
1321175,overlappingpdfs.138877.pdf.task,species,TAXON_DOC_overlappingpdfs.138877.pdf.task_742_38_39,aotus trivirgatus,"","{742,38,39,""Aotus trivirgatus""}",,1,0.999
904284,overlappingpdfs.138745.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.138745.pdf.task_3101_13_13,glires,"","{3101,13,13,Glires}",,1,1
1324734,overlappingpdfs.133102.pdf.task,subclass,TAXON_DOC_overlappingpdfs.133102.pdf.task_71_1_1,lissamphibia,"","{71,1,1,LISSAMPHIBIA}",,1,1
854338,overlappingpdfs.138593.pdf.task,genus,TAXON_DOC_overlappingpdfs.138593.pdf.task_3271_10_10,carettochelys,"","{3271,10,10,Carettochelys}",,1,1
989313,overlappingpdfs.133406.pdf.task,genus,TAXON_DOC_overlappingpdfs.133406.pdf.task_507_2_2,lochriea,"","{507,2,2,Lochriea}",,1,1
1022087,overlappingpdfs.137776.pdf.task,genus,TAXON_DOC_overlappingpdfs.137776.pdf.task_685_4_4,struthiomimus,"","{685,4,4,Struthiomimus}",,1,1
1216941,overlappingpdfs.132301.pdf.task,species,TAXON_DOC_overlappingpdfs.132301.pdf.task_612_4_5,cenechoia paramillensis,"","{612,4,5,""C. paramillensis""}",,1,1
1008477,overlappingpdfs.138622.pdf.task,species,TAXON_DOC_overlappingpdfs.138622.pdf.task_4053_0_1,osbornodon iamonensis,"","{4053,0,1,""Osbornodon iamonensis""}",,1,0.999
1419862,overlappingpdfs.137150.pdf.task,species,TAXON_DOC_overlappingpdfs.137150.pdf.task_495_0_1,phoca maculata,"","{495,0,1,""Phoca maculata""}",,1,1
1281233,overlappingpdfs.138012.pdf.task,genus,TAXON_DOC_overlappingpdfs.138012.pdf.task_42_1_1,spondylerpeton,"","{42,1,1,Spondylerpeton}",,1,1
877721,overlappingpdfs.138465.pdf.task,genus,TAXON_DOC_overlappingpdfs.138465.pdf.task_805_14_14,victoria,"","{805,14,14,Victoria}",,1,1
908804,overlappingpdfs.130827.pdf.task,genus,TAXON_DOC_overlappingpdfs.130827.pdf.task_535_0_1,pterotheca,"","{535,0,1,Pterotheca}",,1,1
857497,overlappingpdfs.132118.pdf.task,genus,TAXON_DOC_overlappingpdfs.132118.pdf.task_700_2_2,sinica,"","{700,2,2,Sinica}",,1,1
883481,overlappingpdfs.133024.pdf.task,genus,TAXON_DOC_overlappingpdfs.133024.pdf.task_181_9_9,diatryma,"","{181,9,9,Diatryma}",,1,1
903846,overlappingpdfs.138745.pdf.task,species,TAXON_DOC_overlappingpdfs.138745.pdf.task_2864_14_15,eoungulatum kudukensis,"","{2864,14,15,""Eoungulatum kudukensis""}",,1,0.993
1019981,overlappingpdfs.138434.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.138434.pdf.task_422_0_0,carinaropsis,"","{422,0,0,Carinaropsis}",,1,1
1383753,overlappingpdfs.138239.pdf.task,genus,TAXON_DOC_overlappingpdfs.138239.pdf.task_1712_8_8,proadinotherium,"","{1712,8,8,Proadinotherium}",,1,1
911591,overlappingpdfs.130827.pdf.task,genus,TAXON_DOC_overlappingpdfs.130827.pdf.task_294_1_1,pterotheca,"","{294,1,1,Pterotheca}",,1,0.999
1368933,overlappingpdfs.135462.pdf.task,genus,TAXON_DOC_overlappingpdfs.135462.pdf.task_362_2_2,mexico,"","{362,2,2,Mexico}",,1,1
899637,overlappingpdfs.137951.pdf.task,genus,TAXON_DOC_overlappingpdfs.137951.pdf.task_2657_5_5,parahippus,"","{2657,5,5,Parahippus}",,1,1
800069,overlappingpdfs.138578.pdf.task,genus,TAXON_DOC_overlappingpdfs.138578.pdf.task_2478_26_26,nucula,"","{2478,26,26,Nucula}",,1,1
1429367,overlappingpdfs.132714.pdf.task,genus,TAXON_DOC_overlappingpdfs.132714.pdf.task_318_7_7,glottidia,"","{318,7,7,Glottidia}",,1,1
1379959,overlappingpdfs.137339.pdf.task,species,TAXON_DOC_overlappingpdfs.137339.pdf.task_434_0_1,erisichthe dimidiata,"","{434,0,1,""Erisichthe dimidiata""}",,1,1
1026446,overlappingpdfs.138658.pdf.task,species,TAXON_DOC_overlappingpdfs.138658.pdf.task_1959_3_4,cryphaeus jonesi,"","{1959,3,4,""Cryphaeus jonesi""}",,1,1
844942,overlappingpdfs.132418.pdf.task,genus,TAXON_DOC_overlappingpdfs.132418.pdf.task_29_17_17,notagogus,"","{29,17,17,Notagogus}",,1,1
904119,overlappingpdfs.130370.pdf.task,order,TAXON_DOC_overlappingpdfs.130370.pdf.task_81_22_22,ceratitida,"","{81,22,22,Ceratitida}",,1,1
1115769,overlappingpdfs.132999.pdf.task,genus,TAXON_DOC_overlappingpdfs.132999.pdf.task_336_0_0,mesotaxis,"","{336,0,0,Mesotaxis}",,1,1
1209212,overlappingpdfs.132961.pdf.task,genus,TAXON_DOC_overlappingpdfs.132961.pdf.task_225_0_0,hypsophlebia,"","{225,0,0,Hypsophlebia}",,1,1
1437962,overlappingpdfs.133101.pdf.task,genus,TAXON_DOC_overlappingpdfs.133101.pdf.task_537_5_5,dromiciops,"","{537,5,5,Dromiciops}",,1,1
1153678,overlappingpdfs.137545.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.137545.pdf.task_1309_2_2,mammalia,"","{1309,2,2,Mammalia}",,1,1
1340896,overlappingpdfs.132025.pdf.task,genus,TAXON_DOC_overlappingpdfs.132025.pdf.task_689_0_0,xenusion,"","{689,0,0,Xenusion}",,1,1
1215786,overlappingpdfs.136143.pdf.task,species,TAXON_DOC_overlappingpdfs.136143.pdf.task_249_19_20,nemaster discoidea,"","{249,19,20,""Nemaster discoidea""}",,1,0.996
1445589,overlappingpdfs.138272.pdf.task,genus,TAXON_DOC_overlappingpdfs.138272.pdf.task_3754_0_0,columbia,"","{3754,0,0,Columbia}",,1,0.999
1030373,overlappingpdfs.138658.pdf.task,species,TAXON_DOC_overlappingpdfs.138658.pdf.task_3325_16_17,greenops grabaui,"","{3325,16,17,""G. grabaui""}",,1,1
1276510,overlappingpdfs.132282.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.132282.pdf.task_760_1_1,brachiopoda,"","{760,1,1,Brachiopoda}",,1,1
999789,overlappingpdfs.138622.pdf.task,species,TAXON_DOC_overlappingpdfs.138622.pdf.task_4769_6_7,caedocyon tedfordi,"","{4769,6,7,""Caedocyon tedfordi""}",,1,0.999
874467,overlappingpdfs.131884.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.131884.pdf.task_695_1_1,bellerophon,"","{695,1,1,Bellerophon}",,1,1
818269,overlappingpdfs.132931.pdf.task,suborder,TAXON_DOC_overlappingpdfs.132931.pdf.task_224_22_22,dinosauria,"","{224,22,22,Dinosauria}",,1,1
1091511,overlappingpdfs.137289.pdf.task,species,TAXON_DOC_overlappingpdfs.137289.pdf.task_2044_0_1,lagenorhynchus obliquidens,"","{2044,0,1,""LAGENORHYNCHUS obliquidens""}",,1,1
795962,overlappingpdfs.138365.pdf.task,subfamily,TAXON_DOC_overlappingpdfs.138365.pdf.task_1316_0_0,palaeolaginae,"","{1316,0,0,PALAEOLAGINAE}",,1,1
1382516,overlappingpdfs.137559.pdf.task,species,TAXON_DOC_overlappingpdfs.137559.pdf.task_30_19_20,tarsius spectrum,"","{30,19,20,""Tarsius spectrum""}",,1,1
1095061,overlappingpdfs.138613.pdf.task,family,TAXON_DOC_overlappingpdfs.138613.pdf.task_1630_11_11,ephemerellidae,"","{1630,11,11,Ephemerellidae}",,1,1
1243453,overlappingpdfs.135738.pdf.task,class,TAXON_DOC_overlappingpdfs.135738.pdf.task_316_23_23,crinoidea,"","{316,23,23,Crinoidea}",,1,0.999
1001775,overlappingpdfs.134.pdf.task,species,TAXON_DOC_overlappingpdfs.134.pdf.task_333_15_16,troodon formosus,"","{333,15,16,""Troodon formosus""}",,1,1
1242752,overlappingpdfs.130588.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.130588.pdf.task_41_12_12,plectograptus,"","{41,12,12,Plectograptus}",,1,1
1417969,overlappingpdfs.135.pdf.task,genus,TAXON_DOC_overlappingpdfs.135.pdf.task_443_27_27,pistosaurus,"","{443,27,27,Pistosaurus}",,1,0.996
1167016,overlappingpdfs.132622.pdf.task,genus,TAXON_DOC_overlappingpdfs.132622.pdf.task_940_20_20,rigalites,"","{940,20,20,Rigalites}",,1,1
895439,overlappingpdfs.138334.pdf.task,genus,TAXON_DOC_overlappingpdfs.138334.pdf.task_2017_17_17,tillomys,"","{2017,17,17,Tillomys}",,1,1
1183760,overlappingpdfs.132210.pdf.task,species,TAXON_DOC_overlappingpdfs.132210.pdf.task_128_0_1,hauffiosaurus tomistomimus,"","{128,0,1,""H. tomistomimus""}",,1,1
883092,overlappingpdfs.131884.pdf.task,genus,TAXON_DOC_overlappingpdfs.131884.pdf.task_885_39_39,productella,"","{885,39,39,Productella}",,1,1
1316294,overlappingpdfs.138877.pdf.task,species,TAXON_DOC_overlappingpdfs.138877.pdf.task_1602_44_45,callicebus torquatus,"","{1602,44,45,""Callicebus torquatus""}",,1,0.996
847915,overlappingpdfs.132191.pdf.task,species,TAXON_DOC_overlappingpdfs.132191.pdf.task_373_21_22,sunnaginia imbricata,"","{373,21,22,""Sunnaginia imbricata""}",,1,1
1365208,overlappingpdfs.138605.pdf.task,genus,TAXON_DOC_overlappingpdfs.138605.pdf.task_304_16_16,plateosaurus,"","{304,16,16,Plateosaurus}",,1,1
1026385,overlappingpdfs.138940.pdf.task,genus,TAXON_DOC_overlappingpdfs.138940.pdf.task_89_12_12,hesperopithecus,"","{89,12,12,Hesperopithecus}",,1,1
